date,air_quality_label_pred,air_quality_label,probability
2022-12-17 15:00:00,좋음,좋음,0.920146746045578
2022-12-17 16:00:00,좋음,좋음,0.9489368814457736
2022-12-17 17:00:00,좋음,좋음,0.9607845747709187
2022-12-17 18:00:00,좋음,좋음,0.864171333882239
2022-12-17 19:00:00,좋음,좋음,0.8698867485252422
2022-12-17 20:00:00,좋음,좋음,0.8293001177129885
2022-12-17 21:00:00,좋음,좋음,0.5528706335616257
2022-12-17 22:00:00,보통,좋음,0.7162181901062654
2022-12-17 23:00:00,보통,좋음,0.7212354321265597
2022-12-18 00:00:00,좋음,좋음,0.6253985457763617
2022-12-18 03:00:00,보통,좋음,0.6634757344240108
2022-12-18 04:00:00,좋음,좋음,0.5297583274492405
2022-12-18 05:00:00,보통,좋음,0.6301673892663738
2022-12-18 06:00:00,보통,좋음,0.5496835093408282
2022-12-18 07:00:00,보통,좋음,0.8014906859639995
2022-12-18 08:00:00,보통,좋음,0.765338205683673
2022-12-18 09:00:00,보통,좋음,0.5887618601682764
2022-12-18 10:00:00,보통,좋음,0.5771851033765848
2022-12-18 11:00:00,좋음,좋음,0.8339015273963724
2022-12-18 13:00:00,좋음,좋음,0.5135860122517404
2022-12-18 15:00:00,좋음,좋음,0.536011799527457
2022-12-18 16:00:00,좋음,좋음,0.7134247255269685
2022-12-18 17:00:00,보통,좋음,0.5783705333051828
2022-12-18 18:00:00,좋음,좋음,0.5668920903083234
2022-12-18 19:00:00,보통,좋음,0.5425340787442098
2022-12-18 20:00:00,보통,좋음,0.4896042073508208
2022-12-18 21:00:00,보통,좋음,0.5046974928647031
2022-12-18 22:00:00,보통,좋음,0.5862620376174135
2022-12-18 23:00:00,보통,좋음,0.5712240632726086
2022-12-19 00:00:00,보통,좋음,0.5477973351723513
2022-12-19 01:00:00,보통,좋음,0.6629313979920689
2022-12-19 02:00:00,좋음,좋음,0.8675760072539646
2022-12-19 03:00:00,좋음,좋음,0.8410253527468289
2022-12-19 04:00:00,보통,좋음,0.4971480978543811
2022-12-19 05:00:00,좋음,좋음,0.5648841787446117
2022-12-19 06:00:00,좋음,좋음,0.646891819331696
2022-12-19 07:00:00,좋음,좋음,0.5162378284623693
2022-12-19 08:00:00,좋음,좋음,0.7180661813853062
2022-12-19 09:00:00,보통,좋음,0.7533579282219953
2022-12-19 10:00:00,보통,보통,0.8125315459738219
2022-12-19 11:00:00,보통,보통,0.5625380393884428
2022-12-19 12:00:00,보통,좋음,0.5389782404985904
2022-12-19 16:00:00,보통,보통,0.8887986974862563
2022-12-19 17:00:00,보통,보통,0.8676735375782837
2022-12-19 18:00:00,보통,보통,0.8770017074362763
2022-12-19 19:00:00,보통,보통,0.9380704674444375
2022-12-19 20:00:00,보통,보통,0.8258761600246486
2022-12-19 21:00:00,보통,보통,0.8182709263021628
2022-12-19 22:00:00,보통,보통,0.9498841752968041
2022-12-19 23:00:00,보통,보통,0.9134182543014294
2022-12-20 00:00:00,보통,보통,0.9516343103280165
2022-12-20 01:00:00,보통,보통,0.8915502964924329
2022-12-20 02:00:00,보통,보통,0.6947954653611165
2022-12-20 03:00:00,보통,보통,0.8895457843226274
2022-12-20 04:00:00,보통,보통,0.897831542797411
2022-12-20 05:00:00,보통,보통,0.8409615660277293
2022-12-20 06:00:00,보통,보통,0.7231325112563445
2022-12-20 07:00:00,보통,보통,0.8469971145002905
2022-12-20 08:00:00,보통,보통,0.7889119842785589
2022-12-20 09:00:00,보통,보통,0.9459214469442072
2022-12-20 10:00:00,보통,보통,0.8910364329619525
2022-12-20 11:00:00,보통,보통,0.784408988548915
2022-12-20 12:00:00,보통,보통,0.7762199837598298
2022-12-20 13:00:00,보통,보통,0.8614847454128886
2022-12-20 15:00:00,보통,좋음,0.7338915510353773
2022-12-20 16:00:00,보통,좋음,0.8639567332567281
2022-12-20 17:00:00,보통,좋음,0.8513508917860204
2022-12-20 18:00:00,보통,보통,0.8193264481788377
2022-12-20 19:00:00,보통,보통,0.6814620559640984
2022-12-20 20:00:00,보통,보통,0.9248943194727326
2022-12-20 21:00:00,보통,보통,0.9515087538077143
2022-12-20 22:00:00,보통,보통,0.9556322371653837
2022-12-20 23:00:00,보통,보통,0.9003900452678856
2022-12-21 00:00:00,보통,보통,0.9365845678536611
2022-12-21 01:00:00,보통,보통,0.7128461768682871
2022-12-21 02:00:00,보통,보통,0.9414875826679449
2022-12-21 03:00:00,보통,보통,0.8232013292134123
2022-12-21 04:00:00,보통,보통,0.7278531081420899
2022-12-21 05:00:00,보통,보통,0.9595969095354461
2022-12-21 06:00:00,보통,보통,0.9782686857176703
2022-12-21 07:00:00,보통,보통,0.9688584448303098
2022-12-21 08:00:00,보통,보통,0.7782244640903851
2022-12-21 09:00:00,보통,보통,0.9454411205423042
2022-12-21 11:00:00,보통,보통,0.9747902376400656
2022-12-21 12:00:00,보통,보통,0.987922159359396
2022-12-21 13:00:00,보통,보통,0.96569510999894
2022-12-21 14:00:00,보통,보통,0.9831586076419437
2022-12-21 15:00:00,보통,보통,0.9864065311323722
2022-12-21 16:00:00,보통,보통,0.8865272802880441
2022-12-21 17:00:00,보통,보통,0.9541010549370011
2022-12-21 18:00:00,보통,보통,0.9800186970831518
2022-12-21 19:00:00,보통,보통,0.9815030633722854
2022-12-21 20:00:00,보통,보통,0.9906316023447913
2022-12-21 21:00:00,보통,보통,0.8928974646822027
2022-12-21 22:00:00,보통,보통,0.9278675529253203
2022-12-21 23:00:00,보통,보통,0.5792877114424755
2022-12-22 00:00:00,보통,보통,0.9204109648599388
2022-12-22 01:00:00,보통,보통,0.9855177559367408
2022-12-22 02:00:00,보통,보통,0.8749374672390644
2022-12-22 03:00:00,보통,보통,0.7054629740608878
2022-12-22 04:00:00,보통,보통,0.9160076275630845
2022-12-22 05:00:00,좋음,좋음,0.5547916700854916
2022-12-22 06:00:00,좋음,보통,0.6475714381315552
2022-12-22 07:00:00,보통,보통,0.5058404752574313
2022-12-22 08:00:00,좋음,보통,0.5313392673185736
2022-12-22 09:00:00,보통,보통,0.8985035563329528
2022-12-22 10:00:00,좋음,좋음,0.5719148096722293
2022-12-22 11:00:00,좋음,좋음,0.7680463181339058
2022-12-22 13:00:00,좋음,좋음,0.8620958440969648
2022-12-22 14:00:00,좋음,좋음,0.9057617926335518
2022-12-22 15:00:00,좋음,좋음,0.9311830665947555
2022-12-22 16:00:00,좋음,좋음,0.9819743580096243
2022-12-22 17:00:00,좋음,좋음,0.9798565026846477
2022-12-22 18:00:00,좋음,좋음,0.9550336092105111
2022-12-22 19:00:00,좋음,좋음,0.6438101035532285
