no,device_id,pm25,pm10,temp,humi,reg_date
3555657,D0011,14.9,14.9,14.6,64.7,2023-03-25 22:42:32.897234
3555675,D0011,15.0,15.0,14.5,64.0,2023-03-25 22:43:32.904356
3555693,D0011,14.6,14.7,14.6,63.5,2023-03-25 22:44:32.903757
3555711,D0011,15.8,15.8,14.8,63.2,2023-03-25 22:45:32.907132
3555729,D0011,15.2,15.3,14.8,63.6,2023-03-25 22:46:32.908924
3555747,D0011,15.5,15.7,14.8,64.2,2023-03-25 22:47:32.910144
3555765,D0011,15.2,15.2,14.7,64.6,2023-03-25 22:48:32.911792
3555783,D0011,15.6,15.6,14.6,64.6,2023-03-25 22:49:32.918472
3555801,D0011,14.8,14.8,14.7,64.1,2023-03-25 22:50:32.929009
3555819,D0011,14.2,14.2,14.7,63.7,2023-03-25 22:51:32.921524
3555837,D0011,15.2,15.3,14.7,63.5,2023-03-25 22:52:32.932382
3555855,D0011,15.7,15.9,14.7,64.5,2023-03-25 22:53:31.932158
3555873,D0011,15.6,15.8,14.7,64.3,2023-03-25 22:54:32.934829
3555891,D0011,15.6,15.6,14.7,64.2,2023-03-25 22:55:32.936373
3555909,D0011,14.6,14.6,14.6,64.6,2023-03-25 22:56:32.940994
3555927,D0011,15.5,15.6,14.5,65.1,2023-03-25 22:57:32.941157
3555945,D0011,14.5,14.5,14.4,64.8,2023-03-25 22:58:32.959707
3555963,D0011,16.2,16.2,14.4,64.5,2023-03-25 22:59:32.954196
3555981,D0011,15.6,15.8,14.5,64.3,2023-03-25 23:00:32.952775
3555999,D0011,15.8,15.9,14.6,64.8,2023-03-25 23:01:32.951702
3556017,D0011,14.7,14.7,14.6,64.9,2023-03-25 23:02:32.955101
3556035,D0011,16.1,16.1,14.5,64.9,2023-03-25 23:03:32.965839
3556053,D0011,15.0,15.0,14.6,64.8,2023-03-25 23:04:32.970292
3556071,D0011,14.3,14.3,14.6,64.6,2023-03-25 23:05:32.974567
3556089,D0011,15.2,15.2,14.6,64.7,2023-03-25 23:06:32.974367
3556107,D0011,15.4,15.4,14.6,64.9,2023-03-25 23:07:32.978498
3556125,D0011,15.9,16.1,14.6,64.9,2023-03-25 23:08:32.976275
3556143,D0011,15.2,15.2,14.5,65.3,2023-03-25 23:09:32.973558
3556161,D0011,16.2,16.3,14.5,64.9,2023-03-25 23:10:32.985341
3556179,D0011,15.5,15.6,14.4,66.0,2023-03-25 23:11:32.984095
3556197,D0011,15.0,15.0,14.3,66.6,2023-03-25 23:12:32.98136
3556215,D0011,15.6,15.7,14.3,65.8,2023-03-25 23:13:32.985625
3556233,D0011,14.9,14.9,14.3,65.7,2023-03-25 23:14:32.984983
3556251,D0011,15.8,15.8,14.4,65.5,2023-03-25 23:15:32.984718
3556269,D0011,15.5,15.5,14.4,66.2,2023-03-25 23:16:32.981391
3556287,D0011,15.8,16.0,14.4,66.4,2023-03-25 23:17:32.981171
3556305,D0011,14.5,14.5,14.4,65.7,2023-03-25 23:18:32.984081
3556323,D0011,14.5,14.5,14.5,65.6,2023-03-25 23:19:32.991236
3556341,D0011,15.1,15.1,14.5,64.9,2023-03-25 23:20:32.988191
3556359,D0011,14.9,14.9,14.5,65.4,2023-03-25 23:21:32.991679
3556377,D0011,16.7,16.7,14.5,64.9,2023-03-25 23:22:32.996367
3556395,D0011,15.2,15.2,14.4,66.0,2023-03-25 23:23:32.999262
3556413,D0011,16.5,16.7,14.4,66.1,2023-03-25 23:24:32.997796
3556431,D0011,16.1,16.1,14.3,66.0,2023-03-25 23:25:32.99672
3556449,D0011,16.3,16.3,14.3,66.1,2023-03-25 23:26:33.006412
3556467,D0011,16.0,16.1,14.3,66.5,2023-03-25 23:27:33.006614
3556485,D0011,16.2,16.3,14.2,66.2,2023-03-25 23:28:33.007143
3556503,D0011,15.6,15.6,14.0,66.9,2023-03-25 23:29:33.005998
3556521,D0011,16.4,16.4,14.3,66.4,2023-03-25 23:30:33.011216
3556539,D0011,16.7,16.7,14.3,66.5,2023-03-25 23:31:33.013094
3556557,D0011,16.8,17.1,14.3,67.6,2023-03-25 23:32:33.011768
3556575,D0011,16.0,16.0,14.2,67.6,2023-03-25 23:33:33.023011
3556593,D0011,16.0,16.1,14.3,67.2,2023-03-25 23:34:33.020198
3556611,D0011,16.6,16.6,14.3,67.1,2023-03-25 23:35:33.029822
3556629,D0011,15.8,15.8,14.3,66.9,2023-03-25 23:36:33.021414
3556647,D0011,16.0,16.0,14.2,67.5,2023-03-25 23:37:33.029706
3556665,D0011,16.1,16.1,14.2,67.4,2023-03-25 23:38:33.031791
3556683,D0011,17.0,17.0,14.2,67.2,2023-03-25 23:39:33.028898
3556701,D0011,15.6,15.7,14.2,67.4,2023-03-25 23:40:33.033379
3556719,D0011,15.5,15.5,14.2,67.4,2023-03-25 23:41:33.029818
3556737,D0011,16.5,16.5,14.1,68.0,2023-03-25 23:42:33.041521
3556755,D0011,16.0,16.0,14.0,68.4,2023-03-25 23:43:33.045434
3556773,D0011,16.2,16.2,13.8,68.3,2023-03-25 23:44:33.044051
3556791,D0011,15.9,15.9,13.9,67.8,2023-03-25 23:45:33.047462
3556809,D0011,16.2,16.5,14.1,67.3,2023-03-25 23:46:33.051663
3556827,D0011,16.6,16.6,14.2,68.0,2023-03-25 23:47:33.051901
3556845,D0011,16.0,16.0,14.1,68.2,2023-03-25 23:48:33.063789
3556863,D0011,16.4,16.4,14.1,68.1,2023-03-25 23:49:33.056098
3556881,D0011,16.7,16.8,14.1,67.8,2023-03-25 23:50:32.06516
3556899,D0011,16.2,16.4,14.1,67.6,2023-03-25 23:51:33.065446
3556917,D0011,16.6,16.7,14.2,67.6,2023-03-25 23:52:33.075342
3556935,D0011,16.7,16.7,14.1,68.2,2023-03-25 23:53:33.078595
3556953,D0011,17.3,17.3,14.1,68.3,2023-03-25 23:54:33.077456
3556971,D0011,16.0,16.2,14.1,68.3,2023-03-25 23:55:33.081195
3556989,D0011,15.0,15.0,14.1,67.6,2023-03-25 23:56:33.076411
3557007,D0011,16.7,16.9,14.0,68.0,2023-03-25 23:57:33.091958
3557025,D0011,16.5,16.5,13.9,68.0,2023-03-25 23:58:32.087596
3557043,D0011,17.4,17.4,13.8,68.2,2023-03-25 23:59:33.089333
